Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
TR1206MR-07150RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;150.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0715KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;15000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0715RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;15.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07160KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;160000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07160RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;160.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0716KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;16000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0716RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;16.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07180KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;180000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07180RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;180.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0718KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;18000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0718RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;18.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071K1L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1100.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071K2L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1200.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071K3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1300.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071K5L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1500.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071K6L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1600.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071K8L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1800.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071M1L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1100000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071M2L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1200000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071M3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1300000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071M5L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1500000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071M6L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1600000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071M8L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1800000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071ML;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1000000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071R1L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.1;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071R2L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.2;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071R3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.3;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071R5L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.5;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071R6L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.6;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071R8L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.8;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-071RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;1.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07200KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;200000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07200RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;200.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0720KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;20000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0720RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;20.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07220KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;220000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07220RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;220.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0722KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;22000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0722RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;22.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07240KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;240000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07240RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;240.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0724KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;24000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0724RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;24.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07270KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;270000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07270RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;270.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0727KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;27000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0727RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;27.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072K2L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2200.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072K4L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2400.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072K7L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2700.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072M2L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2200000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072M4L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2400000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072M7L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2700000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072ML;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2000000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072R2L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2.2;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072R4L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2.4;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072R7L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2.7;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-072RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;2.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07300KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;300000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07300RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;300.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0730KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;30000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0730RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;30.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07330KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;330000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07330RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;330.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0733KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;33000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0733RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;33.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07360KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;360000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07360RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;360.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0736KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;36000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0736RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;36.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07390KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;390000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07390RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;390.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0739KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;39000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0739RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;39.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073K3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3300.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073K6L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3600.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073K9L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3900.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073M3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3300000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073M6L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3600000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073M9L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3900000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073ML;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3000000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073R3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3.3;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073R6L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3.6;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073R9L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3.9;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-073RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;3.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07430KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;430000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07430RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;430.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0743KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;43000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0743RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;43.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07470KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;470000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07470RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;470.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0747KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;47000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-0747RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;47.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-074K3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;4300.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-074K7L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;4700.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-074M3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;4300000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-074M7L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;4700000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-074R3L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;4.3;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-074R7L;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;4.7;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07510KL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;510000.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
TR1206MR-07510RL;TR;Trimmable Chip Resister;1206 (3216);Paper tape;07 inch Dia. reel;510.0;Based on Spec;+0/-20%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-TR_0-30_RoHS_L_1.pdf
